code,date,p2b,cur_tmv,cur_cmv
000428.SZ,20110831,2.8082,403317.486,403317.486
000429.SZ,20110831,1.1524,478961.862,178178.6734
000430.SZ,20110831,14.4633,308322.5782,160630.7646
000488.SZ,20110831,0.9771,1309399.173,514894.6389
000501.SZ,20110831,5.1344,991163.7449,991067.4381
000502.SZ,20110831,7.1078,151736.8973,150513.2174
000503.SZ,20110831,6.1806,795457.6505,604296.1407
000504.SZ,20110831,18.6004,285713.2672,284244.7834
000505.SZ,20110831,4.2654,208251.7572,175897.2932
000506.SZ,20110831,9.285,987081.3717,353577.7712
000507.SZ,20110831,2.8022,447116.6563,392999.6245
000509.SZ,20110831,,355014.0367,214136.4033
000510.SZ,20110831,3.8633,439829.5874,439778.6373
000511.SZ,20110831,2.5569,398417.0438,398413.7132
000513.SZ,20110831,2.9177,789577.3448,474376.4169
000514.SZ,20110831,2.0856,483947.9756,483947.9756
000516.SZ,20110831,3.1584,365270.8972,365170.154
000517.SZ,20110831,3.9487,795980.6213,114939.1215
000518.SZ,20110831,11.9356,857620.3329,857603.2323
000519.SZ,20110831,7.4885,260351.2032,215025.4667
000520.SZ,20110831,3.7861,275286.6996,273011.0152
000521.SZ,20110831,1.5929,448696.7833,247623.1108
000522.SZ,20110831,5.1941,645417.8761,645396.0376
000523.SZ,20110831,3.1668,310946.7662,240979.991
000524.SZ,20110831,4.5719,275067.2189,275064.9932
000525.SZ,20110831,8.6261,509754.4536,502804.4311
000526.SZ,20110831,7.8806,125053.6391,125053.6391
000527.SZ,20110831,3.0056,5492796.236,5064190.543
000528.SZ,20110831,2.333,2130083.363,1846101.364
000529.SZ,20110831,5.7749,424415.5699,186033.604
000530.SZ,20110831,2.1745,390266.6971,240515.4692
000531.SZ,20110831,1.6562,366861.8501,285443.4255
000532.SZ,20110831,5.5469,360564.9236,357913.1923
000533.SZ,20110831,4.3422,440740.608,433007.2109
000534.SZ,20110831,3.6189,194394.6552,194392.1002
000536.SZ,20110831,6.5447,1587318.285,248703.8602
000537.SZ,20110831,4.8777,329164.687,329161.1239
000538.SZ,20110831,8.8337,4335694.161,3929637.511
000539.SZ,20110831,1.3539,1342776.546,954550.523
000540.SZ,20110831,6.8701,1296715.664,1296077.219
000541.SZ,20110831,4.9271,1294639.835,815042.6476
000543.SZ,20110831,1.3689,521780.9508,521776.7861
000544.SZ,20110831,4.395,275926.8342,275926.8342
000545.SZ,20110831,,178182.3296,130628.5346
000546.SZ,20110831,13.8427,193237.3861,166711.4693
000547.SZ,20110831,2.3379,398886.2703,315836.3076
000548.SZ,20110831,1.7981,258094.5743,205659.0249
000550.SZ,20110831,2.985,1947410.784,1164789.066
000551.SZ,20110831,3.1041,387811.2726,351433.9723
000552.SZ,20110831,5.7877,295797.81,294409.4877
000553.SZ,20110831,4.4798,503052.9673,308209.8903
000554.SZ,20110831,6.2951,553873.9046,417772.4694
000555.SZ,20110831,,82289.9334,82289.9334
000557.SZ,20110831,,480293.7972,461717.7628
000558.SZ,20110831,5.4513,424801.4071,423454.8488
000559.SZ,20110831,3.468,1266644.541,1264217.67
000560.SZ,20110831,2.3201,139372.8,139364.9136
000561.SZ,20110831,7.0545,507659.6853,225643.7712
000562.SZ,20110831,2.8463,2120207.245,2120153.71
000563.SZ,20110831,5.9189,468445.825,468445.825
000564.SZ,20110831,2.5952,213322.5956,186739.4769
000565.SZ,20110831,2.8984,197718.0523,197718.0523
000566.SZ,20110831,5.1059,674201.1142,572840.6905
000567.SZ,20110831,5.4018,108410.4,94419.2764
000568.SZ,20110831,11.5649,6467876.929,3318451.586
000570.SZ,20110831,2.1089,401382.6431,294132.6431
000571.SZ,20110831,3.953,476969.472,476672.2545
000572.SZ,20110831,1.1645,738441.7553,468157.8988
000573.SZ,20110831,2.0254,281485.533,281273.1934
000576.SZ,20110831,12.8435,389047.8954,307884.2601
000581.SZ,20110831,4.5265,2038789.926,1368046.828
000582.SZ,20110831,4.1668,148944.4942,87718.8408
000584.SZ,20110831,1.582,264956.1147,263787.4868
000585.SZ,20110831,10.7858,349348.0,243676.0
000586.SZ,20110831,9.5318,160555.2,160555.2
000587.SZ,20110831,217.7918,835702.101,375650.724
000589.SZ,20110831,1.3294,277208.7404,277176.3942
000590.SZ,20110831,8.6503,264749.0662,264636.4006
000591.SZ,20110831,5.8276,227943.7159,227943.7159
000592.SZ,20110831,5.5067,557984.9396,488192.2945
000593.SZ,20110831,6.2627,180902.5075,180740.3755
000594.SZ,20110831,1.6067,497426.04,428734.6548
000595.SZ,20110831,10.4796,217046.1633,217022.845
000596.SZ,20110831,10.1626,2523036.0,1753500.0
000597.SZ,20110831,2.24,455984.4573,411162.7435
000598.SZ,20110831,3.1797,1086664.541,415512.5036
000599.SZ,20110831,1.8357,277109.4364,277099.7845
000600.SZ,20110831,1.4735,419369.9955,419333.3522
000601.SZ,20110831,1.314,391508.356,354871.7499
000602.SZ,20110831,2.4288,1346203.83,278675.0065
000603.SZ,20110831,66.0437,472881.2625,191981.7912
000605.SZ,20110831,20.0294,106369.725,47066.25
000606.SZ,20110831,5.2209,319899.3168,309962.532
000607.SZ,20110831,8.017,253132.9054,253132.9054
000608.SZ,20110831,1.4129,334461.3358,334461.3358
000609.SZ,20110831,3.0356,300182.1907,292954.3132
000610.SZ,20110831,4.7754,203830.8254,201277.0264
000611.SZ,20110831,4.3854,279663.3371,277215.6483
000612.SZ,20110831,3.5699,817259.6933,817244.7582
000613.SZ,20110831,21.1322,180957.7,128619.624
000615.SZ,20110831,2.2584,151349.2809,151322.1774
000616.SZ,20110831,1.4038,469593.6363,469593.6363
000617.SZ,20110831,5.2182,431308.8,431306.211
000619.SZ,20110831,1.52,295920.0,295920.0
000620.SZ,20110831,5.1585,1099403.807,144942.336
000623.SZ,20110831,2.6144,1988405.44,1796825.103
000625.SZ,20110831,1.3944,2078827.495,1456635.483
000626.SZ,20110831,6.6241,274387.5,273552.2997
000627.SZ,20110831,3.1678,494060.3011,494060.3011
000628.SZ,20110831,14.3303,232429.32,198817.6713
000629.SZ,20110831,3.7102,5726497.468,3178159.492
000630.SZ,20110831,3.6307,3360678.255,3360611.966
000631.SZ,20110831,3.2976,639851.9688,148051.1966
000632.SZ,20110831,4.1057,232759.785,232529.5455
000633.SZ,20110831,18.9609,452885.0946,215427.5192
000635.SZ,20110831,3.1693,318710.0376,318693.2976
000636.SZ,20110831,2.7391,619972.8723,619945.1523
000637.SZ,20110831,5.4105,406542.5284,286591.6594
000638.SZ,20110831,6.451,135207.8,77261.6
000639.SZ,20110831,5.467,468296.1139,214958.1208
000650.SZ,20110831,10.6855,1007136.37,765527.3987
000651.SZ,20110831,4.0245,5897841.154,5818693.574
000652.SZ,20110831,3.7748,873539.7204,865954.6878
000655.SZ,20110831,4.4501,1076375.136,749971.0524
000656.SZ,20110831,3.2162,1665980.593,311294.6925
000659.SZ,20110831,3.1835,739278.949,672808.949
000661.SZ,20110831,10.5709,596485.2809,596468.1712
000662.SZ,20110831,3.0613,243926.8524,243923.9709
