<portfolio>,Portfolio2,,,,
<portfolio owner>,,,,,
<description>,,,,,
<store by value>,No,,,,
<validate>,Yes,,,,
<ID AS OF>,Today,,,,
<portfolio value>,10000000,,,,
<portfolio currency>,CNY,,,,
<base currency>,CNY,,,,
<date>,<portfolio>,<CODE_CN>,<TICKER_US>,<ISIN>,<weight>
20140901,,600468.SH,,,0.073434694
20140901,,300347.SZ,,,0.073187371
20140901,,002261.SZ,,,0.073147767
20140901,,300386.SZ,,,0.073069367
20140901,,002143.SZ,,,0.072965912
20140901,,600609.SH,,,0.072956213
20140901,,000831.SZ,,,0.072933582
20140901,,300071.SZ,,,0.072851141
20140901,,600807.SH,,,0.072593311
20140901,,300390.SZ,,,0.072320933
20140901,,603288.SH,,,0.072219902
20140901,,002640.SZ,,,0.071569265
20140901,,300389.SZ,,,0.071541785
20140901,,300246.SZ,,,0.071401958
20140901,,002421.SZ,,,0.070985712
20140901,,000592.SZ,,,0.070947725
20140901,,600637.SH,,,0.070862859
20140901,,300272.SZ,,,0.070603412
20140901,,600566.SH,,,0.070482176
20140901,,601231.SH,,,0.070306787
20140901,,002400.SZ,,,0.070202523
20140901,,300322.SZ,,,0.070030367
20140901,,002058.SZ,,,0.069689288
20140901,,600242.SH,,,0.069450855
20140901,,600372.SH,,,0.069450047
20140901,,000820.SZ,,,0.069325577
20140901,,002180.SZ,,,0.069300522
20140901,,300234.SZ,,,0.068781629
20140901,,300298.SZ,,,0.068182719
20140901,,000420.SZ,,,0.068152814
20140901,,000677.SZ,,,0.068056633
20140901,,000546.SZ,,,0.068000864
20140901,,002210.SZ,,,0.067870737
20140901,,600980.SH,,,0.067310623
20140901,,300146.SZ,,,0.06681032
20140901,,000020.SZ,,,0.066799004
20140901,,002410.SZ,,,0.066733537
20140901,,600661.SH,,,0.066733537
20140901,,300380.SZ,,,0.066534708
20140901,,000998.SZ,,,0.066432869
20140901,,000555.SZ,,,0.066416705
20140901,,600576.SH,,,0.066344771
20140901,,300032.SZ,,,0.066331839
20140901,,002681.SZ,,,0.066302742
20140901,,002094.SZ,,,0.066270412
20140901,,002555.SZ,,,0.066182314
20140901,,300245.SZ,,,0.065910743
20140901,,603168.SH,,,0.06573293
20140901,,600855.SH,,,0.065599569
20140901,,300011.SZ,,,0.065595528
20140901,,300291.SZ,,,0.065577747
20140901,,002703.SZ,,,0.065343356
20140901,,600435.SH,,,0.065118664
20140901,,300122.SZ,,,0.065056429
20140901,,300383.SZ,,,0.064755762
20140901,,002213.SZ,,,0.064697568
20140901,,600074.SH,,,0.064620785
20140901,,000663.SZ,,,0.064619976
20140901,,002690.SZ,,,0.064566632
20140901,,300016.SZ,,,0.064161702
20140901,,300286.SZ,,,0.063707468
20140901,,600433.SH,,,0.063523188
20140901,,300187.SZ,,,0.063357498
20140901,,300188.SZ,,,0.063084311
20140901,,000638.SZ,,,0.062899223
20140901,,300368.SZ,,,0.062779603
20140901,,002520.SZ,,,0.062571076
20140901,,300366.SZ,,,0.062515307
20140901,,300377.SZ,,,0.062291423
20140901,,300021.SZ,,,0.062148364
20140901,,300005.SZ,,,0.062111993
20140901,,000532.SZ,,,0.061981057
20140901,,300009.SZ,,,0.061893767
20140901,,300052.SZ,,,0.061888109
20140901,,300262.SZ,,,0.061853355
20140901,,300168.SZ,,,0.061844464
20141201,,000505.SZ,,,37.48729742
20141201,,600556.SH,,,16.76715698
20141201,,000892.SZ,,,5.594274169
20141201,,600870.SH,,,5.285811424
20141201,,600155.SH,,,2.445884819
20141201,,000017.SZ,,,2.180839139
20141201,,600421.SH,,,2.051968899
20141201,,000971.SZ,,,1.474762704
20141201,,000673.SZ,,,1.236477888
20141201,,600892.SH,,,1.21982321
20141201,,600751.SH,,,1.095172466
20141201,,600265.SH,,,0.648763554
20141201,,600771.SH,,,0.641584219
20141201,,600800.SH,,,0.54447693
20141201,,600769.SH,,,0.52081801
20141201,,600681.SH,,,0.49246608
20141201,,600876.SH,,,0.452023065
20141201,,600234.SH,,,0.449349465
20141201,,600603.SH,,,0.416112177
20141201,,600083.SH,,,0.395728264
20141201,,600179.SH,,,0.378245826
20141201,,600385.SH,,,0.358926176
20141201,,000815.SZ,,,0.351826013
20141201,,600766.SH,,,0.329908891
20141201,,600550.SH,,,0.309451388
20141201,,000068.SZ,,,0.303978832
20141201,,600793.SH,,,0.273812022
20141201,,600678.SH,,,0.252090801
20141201,,000509.SZ,,,0.209189374
20141201,,600299.SH,,,0.180614136
20141201,,000613.SZ,,,0.174933499
20141201,,000557.SZ,,,0.169494439
20141201,,300288.SZ,,,0.160227686
20141201,,600656.SH,,,0.157202885
20141201,,600146.SH,,,0.140549222
20141201,,600877.SH,,,0.137131095
20141201,,600213.SH,,,0.136748427
20141201,,300226.SZ,,,0.133878926
20141201,,000018.SZ,,,0.129243773
20141201,,600768.SH,,,0.128686012
20141201,,000004.SZ,,,0.127641542
20141201,,600645.SH,,,0.124570556
20141201,,300359.SZ,,,0.121619852
20141201,,600671.SH,,,0.118986854
20141201,,600076.SH,,,0.118044903
20141201,,600733.SH,,,0.117530788
20141201,,002354.SZ,,,0.11617724
20141201,,000670.SZ,,,0.116088425
20141201,,600149.SH,,,0.114703411
20141201,,300085.SZ,,,0.111986165
20141201,,600446.SH,,,0.111439061
20141201,,002072.SZ,,,0.109403411
20141201,,600818.SH,,,0.108676646
20141201,,300253.SZ,,,0.107502252
20141201,,300367.SZ,,,0.106999303
20141201,,002113.SZ,,,0.106712555
20141201,,000677.SZ,,,0.105984269
20141201,,600856.SH,,,0.105136715
20141201,,600570.SH,,,0.105073783
20141201,,002174.SZ,,,0.103914107
20141201,,000503.SZ,,,0.103447191
20141201,,600753.SH,,,0.099164255
20141201,,002180.SZ,,,0.097117946
20141201,,300377.SZ,,,0.096815974
20141201,,000633.SZ,,,0.09611966
20141201,,300324.SZ,,,0.094559553
20141201,,600145.SH,,,0.092195031
20141201,,000710.SZ,,,0.092033134
20141201,,600817.SH,,,0.090252764
20141201,,300059.SZ,,,0.090031487
20141201,,600734.SH,,,0.086833114
20141201,,300380.SZ,,,0.085125827
20141201,,000995.SZ,,,0.084689363
20141201,,600848.SH,,,0.084550303
20141201,,000691.SZ,,,0.084214834
20141201,,603169.SH,,,0.08387023
20141201,,002030.SZ,,,0.083374386
20141201,,000622.SZ,,,0.082968372
20141201,,000156.SZ,,,0.082851643
20141201,,000034.SZ,,,0.082215725
20141201,,600476.SH,,,0.081915275
20141201,,300379.SZ,,,0.081676234
20141201,,000590.SZ,,,0.081348378
20141201,,600211.SH,,,0.078613369
20141201,,300238.SZ,,,0.078362656
20141201,,002268.SZ,,,0.07774247
20141201,,002252.SZ,,,0.07693704
20141201,,300202.SZ,,,0.076858375
20141201,,002432.SZ,,,0.076698
20141201,,002707.SZ,,,0.075997626
20141201,,002095.SZ,,,0.07543276
20141201,,000025.SZ,,,0.075075975
20141201,,600136.SH,,,0.073379346
20141201,,000737.SZ,,,0.073252974
20141201,,002373.SZ,,,0.073237749
20141201,,300220.SZ,,,0.073097674
20141201,,002071.SZ,,,0.072791641
20141201,,600242.SH,,,0.07246074
20141201,,600275.SH,,,0.072399838
20141201,,300024.SZ,,,0.072221192
20141201,,000403.SZ,,,0.072143542
20141201,,000607.SZ,,,0.071860348
20141201,,300244.SZ,,,0.071340143
20141201,,000628.SZ,,,0.070507307
20141201,,002166.SZ,,,0.070392101
20141201,,000681.SZ,,,0.070165241
20141201,,300033.SZ,,,0.069944979
20141201,,600695.SH,,,0.069644021
20141201,,002219.SZ,,,0.069602405
20141201,,000592.SZ,,,0.069559266
20141201,,600890.SH,,,0.069418176
20141201,,000676.SZ,,,0.069221259
20141201,,002153.SZ,,,0.069164925
20141201,,600381.SH,,,0.069142087
20141201,,600661.SH,,,0.069051749
20141201,,000526.SZ,,,0.068300623
20141201,,300357.SZ,,,0.067913388
20141201,,600763.SH,,,0.06724245
20141201,,600259.SH,,,0.06714856
20141201,,300168.SZ,,,0.066715648
20141201,,300406.SZ,,,0.066045725
20141201,,002306.SZ,,,0.065718377
20141201,,000038.SZ,,,0.065101744
20141201,,000585.SZ,,,0.064685072
20141201,,600478.SH,,,0.063751241
20141201,,002260.SZ,,,0.063369081
20141201,,000603.SZ,,,0.063079288
20141201,,600490.SH,,,0.063071168
20141201,,300242.SZ,,,0.063015341
20141201,,300267.SZ,,,0.062874759
20141201,,600061.SH,,,0.062728087
20141201,,000008.SZ,,,0.062562129
20141201,,300348.SZ,,,0.062427637
20141201,,600836.SH,,,0.062333238
20141201,,300366.SZ,,,0.062207374
20141201,,002280.SZ,,,0.062186566
20141201,,600485.SH,,,0.062107901
20141201,,300363.SZ,,,0.061921642
20141201,,000820.SZ,,,0.061160874
20141201,,000803.SZ,,,0.060895443
20141201,,300369.SZ,,,0.060861947
20141201,,000638.SZ,,,0.060801552
20141201,,300287.SZ,,,0.06029099
20141201,,600609.SH,,,0.060143303
20141201,,300392.SZ,,,0.060090521
20141201,,002657.SZ,,,0.059797176
20141201,,002190.SZ,,,0.059748454
20141201,,000998.SZ,,,0.059125731
20141201,,000963.SZ,,,0.058925262
20141201,,600781.SH,,,0.058889228
20141201,,300399.SZ,,,0.058733928
20141201,,300390.SZ,,,0.058535996
20141201,,600562.SH,,,0.058470019
20141201,,300131.SZ,,,0.057914795
20141201,,000049.SZ,,,0.057193614
20141201,,300212.SZ,,,0.057095663
20141201,,600455.SH,,,0.056823126
20141201,,600462.SH,,,0.056393767
20141201,,300199.SZ,,,0.056285158
20141201,,000567.SZ,,,0.055924314
20141201,,600468.SH,,,0.055388376
20141201,,300017.SZ,,,0.055119392
20141201,,002473.SZ,,,0.055006215
20141201,,000502.SZ,,,0.054867156
20141201,,600767.SH,,,0.054676329
20141201,,300368.SZ,,,0.054264733
20141201,,300250.SZ,,,0.053954133
20141201,,600647.SH,,,0.05381152
20141201,,300352.SZ,,,0.053792235
20141201,,002262.SZ,,,0.053741991
20141201,,000420.SZ,,,0.053663325
20141201,,603019.SH,,,0.053601408
20141201,,300273.SZ,,,0.053428345
20141201,,600610.SH,,,0.053183722
20141201,,000777.SZ,,,0.053062425
20141201,,002568.SZ,,,0.052874137
20141201,,000695.SZ,,,0.052740152
20141201,,600867.SH,,,0.052703103
20141201,,300386.SZ,,,0.052624946
20141201,,300246.SZ,,,0.052280342
20141201,,000693.SZ,,,0.052273236
20141201,,600637.SH,,,0.052203707
20141201,,002653.SZ,,,0.051936753
20141201,,300295.SZ,,,0.051778915
20141201,,000048.SZ,,,0.051666246
20141201,,002192.SZ,,,0.051437356
20141201,,002699.SZ,,,0.051431266
20141201,,603000.SH,,,0.051392694
20141201,,300290.SZ,,,0.050990741
20141201,,300322.SZ,,,0.050982621
20141201,,600250.SH,,,0.050869952
20141201,,002703.SZ,,,0.050758806
20141201,,600186.SH,,,0.050615686
20141201,,300370.SZ,,,0.050314728
20141201,,002210.SZ,,,0.050212717
20141201,,600359.SH,,,0.050121872
20141201,,300353.SZ,,,0.050119334
20141201,,600666.SH,,,0.050060462
20141201,,000007.SZ,,,0.049931553
20141201,,000996.SZ,,,0.04991176
20141201,,000848.SZ,,,0.049861008
20141201,,300231.SZ,,,0.049775238
20141201,,000712.SZ,,,0.049550915
20141201,,002724.SZ,,,0.049154037
20141201,,000408.SZ,,,0.048755129
20141201,,000663.SZ,,,0.048585618
20141201,,300279.SZ,,,0.04856684
20141201,,002058.SZ,,,0.048557197
20141201,,300272.SZ,,,0.048455186
20141201,,002520.SZ,,,0.048417122
20141201,,002022.SZ,,,0.048417122
20141201,,000595.SZ,,,0.048397837
20141201,,600850.SH,,,0.048368908
20141201,,000586.SZ,,,0.048313081
20141201,,300389.SZ,,,0.048119717
20141201,,300383.SZ,,,0.048106014
20141201,,002424.SZ,,,0.048007048
20141201,,300252.SZ,,,0.047991823
20141201,,300071.SZ,,,0.047865451
20141201,,002189.SZ,,,0.047847688
20141201,,000831.SZ,,,0.047618798
20141201,,600576.SH,,,0.047304137
20141201,,600535.SH,,,0.047169645
20141201,,600163.SH,,,0.047084383
20141201,,600617.SH,,,0.046673801
20141201,,002401.SZ,,,0.046370306
20141201,,000555.SZ,,,0.046351528
20141201,,600698.SH,,,0.046348483
20141201,,600807.SH,,,0.046298239
20141201,,300122.SZ,,,0.046181002
20141201,,600435.SH,,,0.046132281
20141201,,600086.SH,,,0.046061228
20141201,,300101.SZ,,,0.045985101
20141201,,000931.SZ,,,0.04589121
20141201,,300104.SZ,,,0.045843503
20141201,,600225.SH,,,0.045760778
20141201,,603011.SH,,,0.045642019
20141201,,600074.SH,,,0.045394858
20141201,,000661.SZ,,,0.045358825
20141201,,600358.SH,,,0.045142623
20141201,,300397.SZ,,,0.045001533
20141201,,300021.SZ,,,0.044982247
20141201,,300235.SZ,,,0.044910687
20141201,,000155.SZ,,,0.044831007
20141201,,002718.SZ,,,0.044800556
20141201,,002544.SZ,,,0.044646271
20141201,,300254.SZ,,,0.044539692
20141201,,300248.SZ,,,0.044500106
20141201,,600855.SH,,,0.044496553
20141201,,300398.SZ,,,0.044450369
20141201,,002729.SZ,,,0.044406215
20141201,,300096.SZ,,,0.044400125
20141201,,600588.SH,,,0.044364091
20141201,,603288.SH,,,0.04433567
20141201,,002279.SZ,,,0.044334148
20141201,,002127.SZ,,,0.044308265
20141201,,300213.SZ,,,0.044201178
20141201,,600200.SH,,,0.044153472
20150301,,000505.SZ,,,38.3419393
20150301,,600556.SH,,,16.60489883
20150301,,000892.SZ,,,4.891433113
20150301,,600870.SH,,,4.447288375
20150301,,600421.SH,,,2.511505237
20150301,,000017.SZ,,,2.455376148
20150301,,600892.SH,,,1.564399897
20150301,,000971.SZ,,,1.322271926
20150301,,000673.SZ,,,1.273270292
20150301,,002306.SZ,,,1.044268928
20150301,,600678.SH,,,0.928176531
20150301,,600771.SH,,,0.628802249
20150301,,600876.SH,,,0.627090148
20150301,,600681.SH,,,0.600121167
20150301,,600800.SH,,,0.59481159
20150301,,600265.SH,,,0.583625263
20150301,,000509.SZ,,,0.521588697
20150301,,600769.SH,,,0.468439036
20150301,,600234.SH,,,0.458136211
20150301,,600083.SH,,,0.37977349
20150301,,600179.SH,,,0.37540635
20150301,,600385.SH,,,0.334539082
20150301,,600766.SH,,,0.327432279
20150301,,600793.SH,,,0.264972599
20150301,,300359.SZ,,,0.23178082
20150301,,300226.SZ,,,0.216213248
20150301,,600299.SH,,,0.211012976
20150301,,600603.SH,,,0.204020514
20150301,,300022.SZ,,,0.196103246
20150301,,002095.SZ,,,0.189893042
20150301,,300253.SZ,,,0.184143729
20150301,,600163.SH,,,0.182701615
20150301,,600155.SH,,,0.178614536
20150301,,000613.SZ,,,0.17098287
20150301,,600146.SH,,,0.166364883
20150301,,600213.SH,,,0.1650084
20150301,,000018.SZ,,,0.158756891
20150301,,000503.SZ,,,0.150988217
20150301,,600570.SH,,,0.143387277
20150301,,000557.SZ,,,0.142507804
20150301,,300085.SZ,,,0.141986971
20150301,,600877.SH,,,0.140609332
20150301,,600446.SH,,,0.138937528
20150301,,600149.SH,,,0.136964004
20150301,,300059.SZ,,,0.133707034
20150301,,600733.SH,,,0.133462232
20150301,,600768.SH,,,0.133033074
20150301,,600671.SH,,,0.130265707
20150301,,600848.SH,,,0.129264337
20150301,,600381.SH,,,0.123984983
20150301,,600818.SH,,,0.121017644
20150301,,000670.SZ,,,0.119319648
20150301,,600856.SH,,,0.115425488
20150301,,002373.SZ,,,0.113724469
20150301,,300288.SZ,,,0.112276312
20150301,,000004.SZ,,,0.111758501
20150301,,600753.SH,,,0.111316246
20150301,,300244.SZ,,,0.109014808
20150301,,300380.SZ,,,0.108381145
20150301,,000677.SZ,,,0.108170595
20150301,,000156.SZ,,,0.105796623
20150301,,300104.SZ,,,0.104435103
20150301,,600656.SH,,,0.100367165
20150301,,300168.SZ,,,0.09884748
20150301,,000408.SZ,,,0.098088394
20150301,,300033.SZ,,,0.097721695
20150301,,002354.SZ,,,0.097517694
20150301,,002143.SZ,,,0.093706142
20150301,,000034.SZ,,,0.093288065
20150301,,300324.SZ,,,0.092698224
20150301,,002030.SZ,,,0.092300296
20150301,,600145.SH,,,0.091136228
20150301,,600476.SH,,,0.090695988
20150301,,002113.SZ,,,0.089006555
20150301,,002180.SZ,,,0.088789457
20150301,,300017.SZ,,,0.088248979
20150301,,000025.SZ,,,0.088136149
20150301,,600306.SH,,,0.086692524
20150301,,002219.SZ,,,0.084860542
20150301,,300377.SZ,,,0.083753394
20150301,,600734.SH,,,0.083401302
20150301,,300220.SZ,,,0.083201331
20150301,,000710.SZ,,,0.082812469
20150301,,300367.SZ,,,0.082546511
20150301,,000737.SZ,,,0.082416051
20150301,,600275.SH,,,0.082176287
20150301,,300399.SZ,,,0.081562771
20150301,,603019.SH,,,0.081358266
20150301,,002153.SZ,,,0.081102887
20150301,,600562.SH,,,0.080566439
20150301,,002072.SZ,,,0.080349341
20150301,,600076.SH,,,0.079258815
20150301,,600763.SH,,,0.079201393
20150301,,000592.SZ,,,0.079128859
20150301,,000622.SZ,,,0.077587011
20150301,,600259.SH,,,0.077560315
20150301,,000585.SZ,,,0.077416758
20150301,,300212.SZ,,,0.076934207
20150301,,000633.SZ,,,0.076583123
20150301,,601519.SH,,,0.07639524
20150301,,600767.SH,,,0.076302055
20150301,,000068.SZ,,,0.075867355
20150301,,002174.SZ,,,0.075755029
20150301,,000995.SZ,,,0.075138491
20150301,,002568.SZ,,,0.074817126
20150301,,002268.SZ,,,0.074610606
20150301,,300024.SZ,,,0.074441864
20150301,,603169.SH,,,0.074333063
20150301,,002432.SZ,,,0.074272619
20150301,,000691.SZ,,,0.07366414
20150301,,600695.SH,,,0.073583547
20150301,,600817.SH,,,0.072958447
20150301,,002707.SZ,,,0.072650682
20150301,,300348.SZ,,,0.072502592
20150301,,600242.SH,,,0.071998885
20150301,,300238.SZ,,,0.071927358
20150301,,000681.SZ,,,0.071781283
20150301,,600485.SH,,,0.071191946
20150301,,600645.SH,,,0.070871588
20150301,,600890.SH,,,0.070712417
20150301,,300364.SZ,,,0.070464593
20150301,,600550.SH,,,0.070463586
20150301,,600836.SH,,,0.070264621
20150301,,600588.SH,,,0.07023591
20150301,,002074.SZ,,,0.070061124
20150301,,600358.SH,,,0.06980524
20150301,,000526.SZ,,,0.069662188
20150301,,002260.SZ,,,0.069564468
20150301,,000628.SZ,,,0.069555905
20150301,,000676.SZ,,,0.068701618
20150301,,600211.SH,,,0.068562091
20150301,,603000.SH,,,0.068205467
20150301,,000038.SZ,,,0.067432276
20150301,,002166.SZ,,,0.067388454
20150301,,002624.SZ,,,0.066807679
20150301,,002544.SZ,,,0.066604686
20150301,,300357.SZ,,,0.066555322
20150301,,002071.SZ,,,0.066543233
20150301,,000712.SZ,,,0.065922162
20150301,,000626.SZ,,,0.065885895
20150301,,000831.SZ,,,0.065788176
20150301,,000820.SZ,,,0.065468826
20150301,,600571.SH,,,0.065180202
20150301,,002192.SZ,,,0.064205529
20150301,,002681.SZ,,,0.064082624
20150301,,000403.SZ,,,0.063925467
20150301,,600666.SH,,,0.063792489
20150301,,600647.SH,,,0.063744133
20150301,,002739.SZ,,,0.063100395
20150301,,002473.SZ,,,0.06301275
20150301,,300273.SZ,,,0.062508036
20150301,,000502.SZ,,,0.061870343
20150301,,600490.SH,,,0.061774134
20150301,,600536.SH,,,0.061745423
20150301,,300352.SZ,,,0.061532859
20150301,,000998.SZ,,,0.061520266
20150301,,300248.SZ,,,0.061405925
20150301,,600462.SH,,,0.061324828
20150301,,000908.SZ,,,0.061304679
20150301,,000595.SZ,,,0.061289568
20150301,,000586.SZ,,,0.061075996
20150301,,300202.SZ,,,0.060758157
20150301,,000777.SZ,,,0.060731964
20150301,,000590.SZ,,,0.060708794
20150301,,600855.SH,,,0.06067706
20150301,,300295.SZ,,,0.06066749
20150301,,300262.SZ,,,0.060482126
20150301,,600158.SH,,,0.060424703
20150301,,000603.SZ,,,0.060229265
20150301,,000049.SZ,,,0.060203072
20150301,,300101.SZ,,,0.060081679
20150301,,002653.SZ,,,0.059904374
20150301,,600455.SH,,,0.059540697
20150301,,002210.SZ,,,0.059529616
20150301,,600781.SH,,,0.059480252
20150301,,000048.SZ,,,0.059058146
20150301,,000695.SZ,,,0.059004249
20150301,,600609.SH,,,0.058847093
20150301,,600661.SH,,,0.058653669
20150301,,600850.SH,,,0.058318704
20150301,,000996.SZ,,,0.05785076
20150301,,000803.SZ,,,0.057604951
20150301,,300287.SZ,,,0.057459379
20150301,,300392.SZ,,,0.057444772
20150301,,600186.SH,,,0.057294667
20150301,,000963.SZ,,,0.05692545
20150301,,300369.SZ,,,0.056644381
20150301,,300051.SZ,,,0.056249475
20150301,,300363.SZ,,,0.055858095
20150301,,300015.SZ,,,0.055600197
20150301,,300354.SZ,,,0.05548787
20150301,,300267.SZ,,,0.055152401
20150301,,000931.SZ,,,0.0550572
20150301,,000997.SZ,,,0.05503
20150301,,000977.SZ,,,0.055012874
20150301,,300368.SZ,,,0.05488997
20150301,,300347.SZ,,,0.054475922
20150301,,600433.SH,,,0.054100661
20150301,,300231.SZ,,,0.053499234
20150301,,002504.SZ,,,0.053182403
20150301,,600637.SH,,,0.053123469
20150301,,600392.SH,,,0.052687258
20150301,,600272.SH,,,0.052643436
20150301,,300252.SZ,,,0.052497865
20150301,,600610.SH,,,0.052480235
20150301,,300216.SZ,,,0.052477213
20150301,,300272.SZ,,,0.052406694
20150301,,002022.SZ,,,0.052289834
20150301,,300162.SZ,,,0.052227374
20150301,,002520.SZ,,,0.05217247
20150301,,300353.SZ,,,0.052019343
20150301,,300246.SZ,,,0.051994661
20150301,,603288.SH,,,0.051563488
20150301,,600617.SH,,,0.05148088
20150301,,600478.SH,,,0.051438065
20150301,,300366.SZ,,,0.05138165
20150301,,002699.SZ,,,0.05110864
20150301,,000976.SZ,,,0.051104611
20150301,,002262.SZ,,,0.051075396
20150301,,000155.SZ,,,0.051074388
20150301,,000567.SZ,,,0.050766623
20150301,,600468.SH,,,0.050588311
20150301,,300406.SZ,,,0.050584281
20150301,,600250.SH,,,0.050488073
20150301,,300005.SZ,,,0.05044274
20150301,,600074.SH,,,0.050217079
20150301,,300131.SZ,,,0.050130945
20150301,,002141.SZ,,,0.049897225
20150301,,300096.SZ,,,0.049841817
20150301,,300016.SZ,,,0.049814617
20150301,,002107.SZ,,,0.049801017
20150301,,600535.SH,,,0.049670053
20150301,,002052.SZ,,,0.049539593
20150301,,000661.SZ,,,0.049225783
20150301,,002189.SZ,,,0.049216213
20150301,,300378.SZ,,,0.048693365
20150301,,600559.SH,,,0.048635942
20150301,,600990.SH,,,0.048495408
20150301,,600435.SH,,,0.048406756
20150301,,600372.SH,,,0.048095465
20150301,,300235.SZ,,,0.048072798
20150301,,002172.SZ,,,0.047958456
20150301,,600398.SH,,,0.047934278
20150301,,002223.SZ,,,0.047930249
20150301,,300383.SZ,,,0.047904056
20150301,,002058.SZ,,,0.047792233
20150301,,300109.SZ,,,0.04772121
20150301,,000897.SZ,,,0.047656232
20150301,,002104.SZ,,,0.047574631
20150301,,002401.SZ,,,0.047571105
20150301,,300213.SZ,,,0.047494038
20150301,,000711.SZ,,,0.04705128
20150301,,600807.SH,,,0.046925353
20150301,,300350.SZ,,,0.046849797
20150301,,002127.SZ,,,0.0468095
20150301,,600961.SH,,,0.046735959
20150301,,300113.SZ,,,0.046721352
20150301,,300028.SZ,,,0.046715811
20150301,,002690.SZ,,,0.046374801
20150301,,000555.SZ,,,0.046225704
20150301,,300386.SZ,,,0.046132014
20150301,,000150.SZ,,,0.046115896
20150301,,300251.SZ,,,0.046038325
20150301,,002292.SZ,,,0.045919954
20150301,,600980.SH,,,0.045821731
20150601,,000504.SZ,,,27.77760235
20150601,,600265.SH,,,23.19872314
20150601,,600556.SH,,,7.663129244
20150601,,000892.SZ,,,4.290121419
20150601,,000673.SZ,,,3.679705768
20150601,,000017.SZ,,,2.762641125
20150601,,600678.SH,,,1.740758465
20150601,,600421.SH,,,1.647510378
20150601,,600876.SH,,,1.362155702
20150601,,600870.SH,,,1.209299815
20150601,,600892.SH,,,1.1641481
20150601,,000971.SZ,,,0.731629615
20150601,,000509.SZ,,,0.66547633
20150601,,600247.SH,,,0.643730955
20150601,,600338.SH,,,0.564411484
20150601,,600771.SH,,,0.372910923
20150601,,600769.SH,,,0.346216558
20150601,,600681.SH,,,0.29610463
20150601,,600234.SH,,,0.269103908
20150601,,600603.SH,,,0.266793217
20150601,,600213.SH,,,0.256656216
20150601,,600766.SH,,,0.253481374
20150601,,600800.SH,,,0.247765895
20150601,,300359.SZ,,,0.21853137
20150601,,300022.SZ,,,0.207198311
20150601,,600848.SH,,,0.19521696
20150601,,600083.SH,,,0.192825322
20150601,,600446.SH,,,0.16968403
20150601,,300085.SZ,,,0.167844216
20150601,,002280.SZ,,,0.165441117
20150601,,600155.SH,,,0.165272537
20150601,,600877.SH,,,0.165043784
20150601,,002625.SZ,,,0.159903291
20150601,,300431.SZ,,,0.159826403
20150601,,300059.SZ,,,0.158291753
20150601,,000018.SZ,,,0.154214555
20150601,,600228.SH,,,0.153512776
20150601,,600385.SH,,,0.145203171
20150601,,002113.SZ,,,0.142193328
20150601,,600793.SH,,,0.130611936
20150601,,002095.SZ,,,0.130230124
20150601,,300380.SZ,,,0.129656332
20150601,,000613.SZ,,,0.128911571
20150601,,300253.SZ,,,0.128680669
20150601,,000633.SZ,,,0.12716751
20150601,,300377.SZ,,,0.126918221
20150601,,600818.SH,,,0.12380212
20150601,,000408.SZ,,,0.123243609
20150601,,600146.SH,,,0.120142312
20150601,,300348.SZ,,,0.11684593
20150601,,600306.SH,,,0.116527157
20150601,,300244.SZ,,,0.116245394
20150601,,600725.SH,,,0.116081351
20150601,,000557.SZ,,,0.114612127
20150601,,300226.SZ,,,0.114204766
20150601,,000503.SZ,,,0.113893394
20150601,,600671.SH,,,0.112537353
20150601,,600753.SH,,,0.111768476
20150601,,000677.SZ,,,0.109742413
20150601,,002180.SZ,,,0.108617989
20150601,,000638.SZ,,,0.108305663
20150601,,600571.SH,,,0.108068553
20150601,,600733.SH,,,0.108036556
20150601,,002260.SZ,,,0.107995247
20150601,,600076.SH,,,0.107693427
20150601,,002030.SZ,,,0.105089989
20150601,,600768.SH,,,0.104079704
20150601,,300033.SZ,,,0.10279076
20150601,,300168.SZ,,,0.102554127
20150601,,300399.SZ,,,0.100937097
20150601,,600570.SH,,,0.098537819
20150601,,300383.SZ,,,0.098374253
20150601,,002568.SZ,,,0.09739095
20150601,,300104.SZ,,,0.097103218
20150601,,300364.SZ,,,0.094802317
20150601,,600193.SH,,,0.093230656
20150601,,000976.SZ,,,0.093012887
20150601,,000004.SZ,,,0.092433602
20150601,,603019.SH,,,0.091637743
20150601,,300436.SZ,,,0.090943604
20150601,,300024.SZ,,,0.088949061
20150601,,002072.SZ,,,0.088523074
20150601,,300367.SZ,,,0.087709783
20150601,,000590.SZ,,,0.087212162
20150601,,300248.SZ,,,0.087114978
20150601,,002044.SZ,,,0.085265375
20150601,,600275.SH,,,0.084815271
20150601,,300220.SZ,,,0.084421281
20150601,,300288.SZ,,,0.084028247
20150601,,002373.SZ,,,0.083115862
20150601,,300252.SZ,,,0.082297795
20150601,,002174.SZ,,,0.080983541
20150601,,600734.SH,,,0.079395404
20150601,,000803.SZ,,,0.079136803
20150601,,002657.SZ,,,0.078457469
20150601,,600074.SH,,,0.078377238
20150601,,300392.SZ,,,0.077841412
20150601,,300404.SZ,,,0.077777418
20150601,,600358.SH,,,0.07756347
20150601,,600807.SH,,,0.077376026
20150601,,600767.SH,,,0.077253293
20150601,,300324.SZ,,,0.076892255
20150601,,300448.SZ,,,0.076734659
20150601,,002153.SZ,,,0.076510204
20150601,,002608.SZ,,,0.076225098
